TaskId,ProjectId,TaskCode,TaskDiscipline,TaskType,SubTask,Name,Detail,UserIds,StartDate,TargetDate,FinishedDate,Hours,Modified,AutoLoad
5436,PRO-117-WORKPATH-02,ARC-MOD-NEWM-04,Architecture,Modelling,New Model,Create family - Tables,,"(209),(227),(226),(188),(112),(139),(185),(206)",2021-06-28,2021-08-23,2022-03-30,0,,06/13/2022 1:39:13 PM
5437,PRO-117-WORKPATH-02,ARC-MOD-NEWM-05,Architecture,Modelling,New Model,Create family - Booth,,"(209),(227),(226),(188),(112),(139),(185),(206)",2021-06-28,2021-08-23,2022-03-30,0,,06/13/2022 1:39:13 PM
5438,PRO-117-WORKPATH-02,ARC-MOD-NEWM-06,Architecture,Modelling,New Model,Create family - Others,,"(209),(227),(226),(188),(112),(139),(185),(206)",2021-06-28,2021-08-23,2022-03-30,0,,06/13/2022 1:39:13 PM
5439,PRO-117-WORKPATH-02,ARC-MOD-NEWM-07,Architecture,Modelling,New Model,QC family - Alls,Chairs + Sofas + Tables + Booths + Lightings + Others,"(209),(206),(188),(185),(73)",2021-06-28,2021-08-23,2022-03-30,0,,06/13/2022 1:39:14 PM
5440,PRO-117-WORKPATH-02,ARC-MOD-NEWM-08,Architecture,Modelling,New Model,Project managements,,"(209),(73)",2021-06-28,2021-08-23,2022-03-30,0,,06/13/2022 1:39:14 PM
5441,PRO-114-CL-01_M,MEC-CRD-MDLU-01,MEP,Coordination,Model Upgrade,COORDINATION THRU NAVISWORKS MEPvsARCvs STR,,"(202),(149)",2020-12-15,2020-12-18,2020-12-29,24,,06/13/2022 1:39:14 PM
5442,PRO-114-CL-01_M,MEP-CRD-CMTU-01,MEP,Coordination,Comments Update,MEP Modelling and Coordination,MEP Model + Coordination based on the latest result of BIM Coordination meeting and Design changes,"(187),(157)",2021-01-18,2021-01-22,2021-01-22,32,,06/13/2022 1:39:14 PM
5443,PRO-114-CL-01_M,MEP-MOD-NEWM-01,MEP,Modelling,New Model,MEP Modelling and Coordination,,"(151),(166),(170),(207),(157),(155),(198),(219),(196),(197),(202),(199),(112)",2020-10-26,2021-01-12,2021-01-22,0,,06/13/2022 1:39:14 PM
5444,PRO-114-CL-01_AS,OTH-CRD-NEWM-01,Others,Coordination,New Model,New design ASMEPF coordination,,(188),2021-01-18,2021-01-22,2021-01-22,0,,06/13/2022 1:39:14 PM
5445,PRO-114-CL-01_AS,ARC-MOD-MDLU-01,Architecture,Modelling,Model Upgrade,Update Ceiling 2F&23F,,(109),2021-01-18,2021-01-18,2021-01-20,0,,06/13/2022 1:39:14 PM
5446,PRO-114-CL-01_AS,STR-MOD-MDLU-01,Structure,Modelling,Model Upgrade,Update Swimming Pool Unit,,(206),2021-01-18,2021-01-18,2021-01-18,0,,06/13/2022 1:39:14 PM
5447,PRO-114-CL-01_AS,STR-MOD-MDLU-02,Structure,Modelling,Model Upgrade,Update Swimming Pool Unit,,(200),2021-01-18,2021-01-18,2021-02-05,0,,06/13/2022 1:39:14 PM
5448,PRO-114-CL-01_AS,ARC-MOD-MDLU-02,Architecture,Modelling,Model Upgrade,Update Architecture,,(206),2021-01-19,2021-01-20,2021-01-19,0,,06/13/2022 1:39:14 PM
5449,PRO-114-CL-01_AS,ARC-MOD-MDLU-03,Architecture,Modelling,Model Upgrade,Update Architecture,,(200),2021-01-19,2021-01-20,2021-01-20,0,,06/13/2022 1:39:14 PM
5450,PRO-114-CL-01_AS,STR-QTO-NEWM-01,Structure,Quantity Take Off,New Model,Structure Material Takeoff,Create Material Takeoff Schedule for Structure Model on Typical 2,(206),2021-01-21,2021-01-22,2021-01-22,0,,06/13/2022 1:39:14 PM
5451,PRO-114-CL-01_AS,ARC-QTO-NEWM-01,Architecture,Quantity Take Off,New Model,Architecture Material Takeoff,Create Material Takeoff Schedule for Architecture Model on Typical 2,(109),2021-01-21,2021-01-22,2021-01-22,0,,06/13/2022 1:39:14 PM
5452,PRO-114-CL-01_AS,ARC-QTO-NEWM-02,Architecture,Quantity Take Off,New Model,Architecture Material Takeoff,Help Hang to create Material Takeoff Schedule for Architecture Model on Typical 2,(200),2021-01-21,2021-01-22,2021-01-22,0,,06/13/2022 1:39:14 PM
5453,PRO-113-VNC-69,STR-MOD-STDM,Structure,Modelling,Standardize Model,02. Traning model & 2D,,"(209),(272)",2022-06-07,2022-06-12,2022-06-29,0,,06/29/2022 4:21:05 PM
5455,PRO-136-PDM-10-UPM_AS,STR-MOD-NEWM,Structure/Civil,Modelling,New Model,01. 3D Model,,,2022-06-14,2022-06-21,2022-07-11,0,,06/14/2022 11:52:05 AM
5456,PRO-136-PDM-10-UPM_AS,STR-2DD-NEWM,Structure/Civil,2D Documentation,New Model,02. 2D Documentation,,,2022-06-14,2022-06-21,2022-07-11,0,,06/14/2022 11:52:05 AM
5457,PRO-136-PDM-10-UPM_AS,STR-PJM-NEWM,Structure/Civil,Project Management,New Model,03. Project Management & QA,,,2022-06-14,2022-06-21,2022-07-11,0,,06/14/2022 11:52:05 AM
5458,PRO-141-RESI,ARC-MOD-STDM,Architecture,Modelling,Standardize Model,Update model follow client markups,,"(182),(112),(139)",2022-06-14,2022-06-21,2022-06-29,0,,06/29/2022 4:27:36 PM
5459,PRO-113-VNC-71,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,01. Create CD drawings,,"(182),(139),(112),(163),(272)",2022-06-14,2022-06-21,2022-06-29,0,,06/29/2022 4:27:17 PM
5460,PRO-144-VR3D,ARC-MOD-NEWM,Architecture,Modelling,New Model,01. Create model from Point Cloud,,"(206),(259),(260)",2022-06-14,2022-06-21,2022-06-29,0,,06/14/2022 2:38:44 PM
5461,PRO-138-KAP-05,ARC-MOD-NEWM,Architecture,Modelling,New Model,01. Create 3D model & 2D documentation from Point Cloud,,"(227),(260),(273)",2022-06-14,2022-06-21,2022-06-29,0,,06/29/2022 4:26:28 PM
5462,PRO-136-PDM-13-MCLV_AS,ALL-MOD-NEWM,All,Modelling,New Model,01. Create 3D model and 2D document for Bathroom and Kitchen,,"(206),(259),(272),(276),(188),(226),(139)",2022-06-14,2022-06-21,2022-06-29,0,,06/29/2022 4:22:01 PM
5463,PRO-136-PDM-12-KAL_AS,ALL-MOD-NEWM,All,Modelling,New Model,01. Create 3D model and 2D doucmentation for Bathroom,,"(209),(139),(226),(188)",2022-06-14,2022-06-21,2022-06-29,0,,06/29/2022 4:22:05 PM
5464,PRO-000-TBF_TRAINING,STR-MOD-OTH,Structure,Modelling,Others,PDM Project training,,(276),2022-06-14,2022-06-21,,0,,06/14/2022 4:54:59 PM
5467,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,"Draw slab foundation, expansion joint, sealent","DODMVP-374
https://aditazz.atlassian.net/browse/DODMVP-374
",(194),2022-05-11,2022-05-11,2022-05-11,10,,06/16/2022 9:49:16 AM
5468,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,Rebar in slab (without pilasters),"DODMVP-368
https://aditazz.atlassian.net/browse/DODMVP-368
",(194),2022-05-12,2022-05-16,2022-05-16,10,,06/16/2022 9:51:14 AM
5469,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,Control joints,"DODMVP-387
https://aditazz.atlassian.net/browse/DODMVP-368",(194),2022-05-13,2022-05-16,2022-05-16,10,,06/16/2022 9:52:27 AM
5470,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,"Create copy family from FamilyLibrary.rvt into the opened Revit document, instead of using loading","DODMVP-355
https://aditazz.atlassian.net/browse/DODMVP-355",(194),2022-05-17,2022-05-17,2022-05-17,10,,06/16/2022 9:53:36 AM
5471,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,Sealer rendering incorrectly in ADMIN,"DODMVP-399
https://aditazz.atlassian.net/browse/DODMVP-399
",(194),2022-05-19,2022-05-19,2022-05-19,10,,06/16/2022 9:54:38 AM
5472,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,Rebar without pilasters and columns (revisited),"DODMVP-405
https://aditazz.atlassian.net/browse/DODMVP-405",(194),2022-05-20,2022-05-20,2022-05-20,10,,06/16/2022 9:54:57 AM
5473,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,THICKENING SLAB ETC group (add-in),"DODMVP-403
https://aditazz.atlassian.net/browse/DODMVP-403",(194),2022-05-23,2022-05-23,2022-05-23,10,,06/16/2022 9:56:06 AM
5474,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,Rebar without pilasters and columns (revisited),"Update with new document
DODMVP-405
https://aditazz.atlassian.net/browse/DODMVP-405
",(194),2022-05-24,2022-05-25,2022-05-25,10,,06/16/2022 9:57:34 AM
5475,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,Rebar with pilasters and columns (revisted),"DODMVP-408
https://aditazz.atlassian.net/browse/DODMVP-408
",(194),2022-05-25,2022-05-30,2022-05-30,10,,06/16/2022 9:58:05 AM
5476,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,Updated LOOP element schema,"DODMVP-421
https://aditazz.atlassian.net/browse/DODMVP-421",(194),2022-06-02,2022-06-02,2022-06-02,10,,06/16/2022 10:08:43 AM
5477,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,columns beam generator,"Draw columns
DODMVP-431
https://aditazz.atlassian.net/browse/DODMVP-431",(194),2022-06-07,2022-06-07,2022-06-07,10,,06/16/2022 10:12:18 AM
5478,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,columns beam generator,"Draw beams
DODMVP-432
https://aditazz.atlassian.net/browse/DODMVP-432",(194),2022-06-09,2022-06-09,2022-06-09,10,,06/16/2022 10:12:25 AM
5479,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,columns beam generator,"Draw beam beam connector
DODMVP-433
https://aditazz.atlassian.net/browse/DODMVP-433",(194),2022-06-10,2022-06-10,2022-06-10,10,,06/16/2022 10:12:32 AM
5480,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,columns beam generator,"Draw column footing connector
DODMVP-433
https://aditazz.atlassian.net/browse/DODMVP-433",(194),2022-06-13,2022-06-13,2022-06-13,10,,06/16/2022 10:12:41 AM
5481,PRO-136-PDM-13-MCLV_M,MEP-OTH-NEWM,MEP,Others,New Model,01. 3D Modelling and 2D Documentation,,"(159),(270),(271),(277),(278),(282),(170),(228)",2022-06-16,2022-08-16,,0,,06/17/2022 12:26:43 PM
5482,PRO-136-PDM-RND,RND-TRV-NEWT,RnD,Tools For Revit,New Tool,RnD - CNC software & workflow study,RnD - CNC software & workflow study,"(194),(213),(212)",2022-06-13,2022-06-30,,0,,06/16/2022 2:16:02 PM
5484,PRO-136-PDM-13-MCLV_M,MEP-CRD-NEWM,MEP,Coordination,New Model,02. Coordination and QA/QC,,"(151),(225)",2022-06-16,2022-08-16,,0,,06/16/2022 3:03:51 PM
5485,PRO-136-PDM-13-MCLV_M,MEP-PJM-NEWM-01,MEP,Project Management,New Model,03. Project Management and QA/QC,,(187),2022-06-16,2022-08-16,,0,,06/16/2022 3:04:48 PM
5486,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,"CMU panels, grout columns and beams","DODMVP-455
https://aditazz.atlassian.net/browse/DODMVP-455
Generate external wall with CMUHaft, CmuFull
Draw rebar",(194),2022-06-17,2022-06-24,2022-06-28,10,,06/28/2022 9:49:20 AM
5487,PRO-136-PDM-12-KAL_m,MEP-OTH-NEWM,MEP,Others,New Model,01. 3D Modelling and 2D Documentation,,"(271),(270),(170),(277),(228),(282),(278)",2022-06-20,2022-08-19,,0,,06/20/2022 2:52:07 PM
5488,PRO-136-PDM-12-KAL_m,MEP-CRD-NEWM,MEP,Coordination,New Model,02. Coordination and QA/QC,,"(151),(225)",2022-06-20,2022-08-19,,0,,06/20/2022 2:53:27 PM
5489,PRO-136-PDM-12-KAL_m,MEP-PJM-NEWM-01,MEP,Project Management,New Model,03. Project Management and QA/QC,,(187),2022-06-20,2022-08-19,,0,,06/20/2022 2:54:23 PM
5490,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,External Wall Rebar,"https://aditazz.atlassian.net/browse/DODMVP-467
",(194),2022-06-28,2022-07-05,2022-07-04,10,,07/06/2022 9:57:34 AM
5491,PRO-000-RND,RND-SDV-NEWT,RnD,Software Development,New Tool,Fab Factory Tools," • Wall subdivider - Tool which cuts a wall into standard cuts with the following functionalities:
  ○ Create interface where it will list all parameters that the users need to input: (offset, balance, standard cut)
  ○ this will create IDs for each wall cut this way
  ○ Interface will also show in a window the output before it is applied
  ○ 2 approaches can be done here:
   § 1st is by doing it in Parts & Divide parts
   § 2nd way will be via cutting wall elements
   § (will need to get advise with team what is the best workflow for them)
 • If there is still time for the development of the tool, we can proceed with the 
  ○ Stud framework Creator tool
   § This tool will allow the auto placement of stud framework on the selected wall based on a set parameters
   § It is not estimated to do all the intended auto calculation and stuff but the tool will produce a Minimum Value Product (MVP)
  ○ Fabrication sheet creator tool
   § This tool will produce a fabrication sheet from the selected wall with all of its related components: Sheathing, studs, insulation etc.
Fabrication sheet will include a schedule and a front & top view of the wall complete with dimensions and tags.","(194),(212),(213)",2022-06-28,2022-08-31,,0,,06/28/2022 5:42:59 PM
5492,PRO-144-VR3D-02,ARC-MOD-STDM,Architecture,Modelling,Standardize Model,01. Create model from Point Cloud,,"(227),(260),(273),(112),(191)",2022-06-29,2022-07-06,2022-06-29,0,,06/29/2022 4:33:20 PM
5493,PRO-144-VR3D-03,ARC-MOD-STDM,Architecture,Modelling,Standardize Model,01. Create model from Point Cloud,,"(227),(260),(273),(112),(191)",2022-06-29,2022-07-06,2022-06-29,0,,06/29/2022 4:26:37 PM
5494,PRO-144-VR3D-04,ARC-MOD-NEWM,Architecture,Modelling,New Model,01. Create model from Point Cloud,,"(182),(260),(273),(139),(191),(112),(227),(151),(170)",2022-06-29,2022-07-06,2022-07-11,0,,06/30/2022 9:32:00 AM
5495,PRO-136-PDM-15-STF_AS,ALL-MOD-NEWM,All,Modelling,New Model,01. Create 3D model and 2D document for Bathroom and Kitchen,,"(188),(273),(260),(139),(191),(269),(226),(209)",2022-06-29,2022-07-06,2022-07-28,0,,07/28/2022 4:36:50 PM
5496,PRO-136-PDM-14-BH3_AS,ALL-MOD-NEWM,All,Modelling,New Model,01. Create 3D model and 2D doucmentation for Bathroom,,"(206),(272),(259),(276)",2022-06-29,2022-07-06,2022-07-11,0,,06/29/2022 4:10:59 PM
5497,PRO-136-PDM-14-BH3_M,MEP-OTH-NEWM,MEP,Others,New Model,01. 3D Modelling and 2D Documentaion,,"(170),(277),(271),(278),(228),(282),(270)",2022-06-29,2022-08-29,,1000,,07/05/2022 9:23:50 AM
5498,PRO-136-PDM-14-BH3_M,MEP-CRD-NEWM,MEP,Coordination,New Model,02. Coordination and QA/QC,,"(151),(225)",2022-06-29,2022-08-29,,500,,06/29/2022 4:52:50 PM
5499,PRO-136-PDM-14-BH3_M,MEP-PJM-MGMT,MEP,Project Management,Project Management,03. Project Management and QA/QC,,(187),2022-06-29,2022-08-29,,200,,06/29/2022 4:51:33 PM
5500,PRO-136-PDM-15-STF_M,MEP-OTH-NEWM,MEP,Others,New Model,01. 3D Modelling and 2D Documentation,,"(271),(270),(170),(278),(277),(228),(282)",2022-06-29,2022-08-29,,1000,,06/29/2022 4:51:11 PM
5501,PRO-136-PDM-15-STF_M,MEP-CRD-NEWM,MEP,Coordination,New Model,02. Coordination and QA/QC,,"(151),(225)",2022-06-29,2022-08-29,,500,,06/29/2022 4:52:41 PM
5502,PRO-136-PDM-15-STF_M,MEP-PJM-MGMT,MEP,Project Management,Project Management,03. Project Management and QA/QC,,(187),2022-06-29,2022-08-29,,200,,06/29/2022 4:54:43 PM
5505,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,External Wall Rebar Create sealant,https://aditazz.atlassian.net/browse/DODMVP-484,(194),2022-07-04,2022-07-11,2022-07-05,10,,07/06/2022 9:57:45 AM
5506,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,External Wall Pilaster,https://aditazz.atlassian.net/browse/DODMVP-483,(194),2022-07-06,2022-07-13,2022-07-05,10,,07/06/2022 9:57:51 AM
5507,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,External Wall update json use startsWith parameter,v,(194),2022-07-06,2022-07-13,2022-07-06,10,,07/12/2022 9:25:11 AM
5508,PRO-000-RND,RND-TRV-NEWT,RnD,Tools For Revit,New Tool,Print Alarm,Create/ modify existing print PDF tool to have alarm functions for printing,"(194),(212),(213)",2022-07-04,2022-07-22,,50,,07/06/2022 5:57:38 PM
5509,PRO-000-RND,RND-TRV-NEWT,RnD,Tools For Revit,New Tool,Auto Dimension,Create Tool for creating dimensions automatically,"(194),(212),(213)",2022-07-04,2022-07-13,,50,,07/06/2022 6:02:35 PM
5510,PRO-000-RND,RND-TRV-NEWT,RnD,Tools For Revit,New Tool,Filled Region to Massing - Dynamo,Create Dynamo Script to turn Filled regions into massing / Revit Building Elements,"(194),(212),(213)",2022-07-01,2022-07-29,,50,,07/06/2022 6:03:44 PM
5511,PRO-144-VR3D-05,ARC-MOD-NEWM,Architecture,Modelling,New Model,01. Create model from Point Cloud,,"(182),(260),(273),(139),(191),(112),(227),(272),(259)",2022-07-11,2022-07-18,2022-07-28,0,,07/28/2022 4:36:56 PM
5512,PRO-144-VR3D-06,ARC-MOD-NEWM,Architecture,Modelling,New Model,01. Create model from Point Cloud,,"(182),(151),(259),(272),(278),(170)",2022-07-11,2022-07-12,2022-07-28,0,,07/28/2022 4:37:01 PM
5513,PRO-121-LW-02,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,22. Vida 3_Z11,,"(190),(231),(232),(191),(210),(109),(182),(216),(221),(169),(234),(183),(176),(217),(208),(205),(225),(170),(247),(240),(275),(280),(242)",2022-07-11,2022-09-30,,0,,07/29/2022 4:37:25 PM
5514,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,Revisted the rebar column in stem wall with new json property,https://aditazz.atlassian.net/browse/DODMVP-472,(194),2022-07-12,2022-07-19,2022-07-12,10,,07/13/2022 4:39:51 PM
5515,PRO-136-PDM-RND,RND-TRV-TOLU,RnD,Tools For Revit,Tool Upgrade,Update PDM Tools 20220712,"-loading time for check each file? (leastpriority)
-Loading time to read revit (test ahs) (leastpriority)
-check all schedule for all revit files
-library for changing names (eg DOMESTIC COLD = DCW)
- either built in or loading text document
- remove vowels for all (Check box) [including <31 chars for consistency)
- FIM Exporter provided by PDM","(212),(194),(213)",2022-07-12,2022-07-22,2022-07-15,50,,07/19/2022 5:10:00 PM
5516,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,RevitX: generator: footingFormwork json format changed,https://aditazz.atlassian.net/browse/DODMVP-500,(194),2022-07-13,2022-07-20,2022-07-13,10,,07/21/2022 9:46:41 AM
5517,PRO-136-PDM-10-UPM_AS,STR-2DD-NEWM,Structure/Civil,2D Documentation,New Model,04. Visualization ,,"(188),(209),(226),(269)",2022-07-13,2022-07-20,,0,,07/13/2022 5:30:54 PM
5518,PRO-109-WOAA-01_REV1,ARC-2DD-STDM,Architecture,2D Documentation,Standardize Model,06.Elevations & Sections,,"(151),(196),(223),(228),(219),(229),(220),(242),(247),(231),(262),(274),(279),(176),(283)",2022-07-13,2022-07-30,,0,,07/18/2022 10:58:20 AM
5519,PRO-109-WOAA-01_REV1,ARC-2DD-STDM,Architecture,2D Documentation,Standardize Model,07.Stair & Door Details,,"(151),(196),(223),(228),(219),(229),(220),(242),(247),(231),(262),(274),(279),(176),(283)",2022-07-13,2022-07-30,,0,,07/18/2022 10:57:55 AM
5520,PRO-136-PDM-RND,RND-TRV-TOLU,RnD,Tools For Revit,Tool Upgrade,check Exporter framecad code,understand what parameters the add in checks for the export ,"(212),(194),(213),(285)",2022-07-14,2022-07-18,,32,,07/14/2022 10:41:53 AM
5521,PRO-145-RESTAFF OFFICE,ARC-MOD-NEWM,Architecture,Modelling,New Model,01. 3D Model,,"(231),(208),(254),(234),(221),(258),(279)",2022-07-11,2022-09-30,,0,,08/01/2022 5:34:49 PM
5522,PRO-145-RESTAFF OFFICE,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,02. 2D Documentation,,"(231),(208),(254),(234),(221),(258),(279)",2022-07-11,2022-09-30,,0,,08/01/2022 5:35:14 PM
5523,PRO-145-RESTAFF OFFICE,ARC-PJM-NEWM,Architecture,Project Management,New Model,03. Project Management & QA,,(231),2022-07-11,2022-09-30,,0,,07/14/2022 6:00:08 PM
5525,PRO-000-TBF_TRAINING,ARC-MOD-OTH,Architecture,Modelling,Others,17-TBF Software Training for VR3D,,"(182),(139),(191),(112)",2022-07-18,2022-07-25,,0,,07/18/2022 5:19:21 PM
5526,PRO-000-TBF_TRAINING,STR-OTH-OTH,Structure,Others,Others,17-TBF Training/Template for PDM,,"(188),(209),(226),(269)",2022-07-18,2022-07-25,,0,,07/18/2022 5:20:33 PM
5527,PRO-121-LW-09,ARC-MOD-NEWM,Architecture,Modelling,New Model,01. 3D Model,,"(231),(109),(245),(169),(274),(176),(283),(208),(275),(254),(258),(221),(280),(234),(242),(267),(248),(249),(112),(269)",2022-07-19,2022-09-30,,0,,07/26/2022 2:23:54 PM
5528,PRO-121-LW-09,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,02. 2D Documentation,,"(231),(169),(274),(245),(109),(176),(283),(208),(275),(254),(280),(258),(221),(234),(242)",2022-07-19,2022-09-30,,0,,07/26/2022 2:26:05 PM
5529,PRO-121-LW-09,ARC-PJM-NEWM,Architecture,Project Management,New Model,03. Project Management & QA,,"(245),(231)",2022-07-19,2022-09-30,,0,,07/19/2022 9:58:19 AM
5531,PRO-121-LW-09,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,04. Review & Setup Project,,"(231),(169),(274),(245),(109),(176),(283),(208)",2022-07-19,2022-09-30,,0,,07/19/2022 10:00:46 AM
5532,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,footing CA shortened rebar has the incorrect overlap,https://aditazz.atlassian.net/browse/DODMVP-526,(194),2022-07-21,2022-07-28,2022-07-21,10,,07/25/2022 4:31:56 PM
5533,PRO-000-RND,RND-3DV-NEWM,RnD,3D Visualization,New Model,Create LOD Views for Modular,Create LOD Views for Modular model as per criteria made,"(212),(269),(188)",2022-07-20,2022-07-22,,40,,07/21/2022 5:15:47 PM
5534,PRO-121-LW-10,ARC-MOD-NEWM,Architecture,Modelling,New Model,01. 3D Model,,"(242),(208),(109),(176),(254),(231),(221),(258),(245)",2022-07-18,2022-07-30,,792,,08/08/2022 4:27:12 PM
5535,PRO-121-LW-10,ARC-2DD-NEWM,Architecture,2D Documentation,New Model,02. 2D Documentation,,"(231),(208),(254),(221),(258),(288),(279)",2022-08-01,2022-10-02,,0,,08/02/2022 10:56:55 AM
5536,PRO-121-LW-10,ARC-PJM-NEWM,Architecture,Project Management,New Model,03. Project Management & QA,,,2022-07-23,2022-07-30,,0,,07/23/2022 11:14:32 AM
5537,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,"footing,slab, exterior wall, interior wall, columns and beams CA fix json change","https://aditazz.atlassian.net/browse/DODMVP-528
https://aditazz.atlassian.net/browse/DODMVP-529
https://aditazz.atlassian.net/browse/DODMVP-530
https://aditazz.atlassian.net/browse/DODMVP-531
https://aditazz.atlassian.net/browse/DODMVP-532",(194),2022-07-25,2022-08-01,2022-07-28,10,,07/29/2022 10:15:00 AM
5538,PRO-000-RND,RND-TRV-NEWT,RnD,Tools For Revit,New Tool,Tool Test - Easy Dim,User test for suggestions  and additional functions for the tool,"(194),(212),(213),(227),(270),(109),(170)",2022-07-27,2022-07-27,,50,,07/27/2022 1:33:18 PM
5539,PRO-137-ADT-001,RND-TRV-STDM,RnD,Tools For Revit,Standardize Model,stem wall RH single-hook rebar is not showing the B parameter,https://aditazz.atlassian.net/browse/DODMVP-542,(194),2022-07-27,2022-08-03,2022-07-29,10,,07/29/2022 10:15:11 AM
5540,PRO-144-VR3D-07,ALL-MOD-NEWM,Structure/Civil,Modelling,New Model,01. 3D Model,,"(182),(112),(191),(260),(259),(139)",2022-07-28,2022-08-04,,0,,07/28/2022 4:36:05 PM
5542,PRO-144-VR3D-07,ALL-PJM-NEWM,Structure/Civil,Project Management,New Model,03. Project Management & QA,,"(73),(182)",2022-07-28,2022-08-04,,0,,07/28/2022 4:35:43 PM
5543,PRO-144-VR3D-08,ALL-MOD-NEWM,Structure/Civil,Modelling,New Model,01. 3D Model,,"(182),(112),(191),(260),(259),(139)",2022-07-28,2022-08-04,,0,,07/28/2022 4:36:25 PM
